geography_code,ahc_income_status,Savings and Investments of Adults in the Family of the Individual,bhc_income_status,variable_name,value,date,population,percent
E12000003,Not in low income (at or above threshold),"£8,000 but less than £10,000",Not in low income (at or above threshold),population,123305.33333333333,1998-99 - 2000-01,138957.66666666666,89.0
E12000001,In low income (below threshold),"Less than £1,500",In low income (below threshold),population,96725.66666666667,1999-00 - 2001-02,612394.0,16.0
E12000001,In low income (below threshold),"Less than £1,500",Not in low income (at or above threshold),population,28532.333333333332,1999-00 - 2001-02,612394.0,5.0
E12000001,In low income (below threshold),No savings,In low income (below threshold),population,372413.0,1999-00 - 2001-02,1054891.0,35.0
E12000001,In low income (below threshold),No savings,Not in low income (at or above threshold),population,73712.66666666667,1999-00 - 2001-02,1054891.0,7.0
E12000001,In low income (below threshold),"£1,500 but less than £3,000",In low income (below threshold),population,16958.0,1999-00 - 2001-02,179735.0,9.0
E12000001,In low income (below threshold),"£1,500 but less than £3,000",Not in low income (at or above threshold),population,10991.0,1999-00 - 2001-02,179735.0,6.0
E12000001,In low income (below threshold),"£10,000 but less than £16,000",In low income (below threshold),population,8577.0,1999-00 - 2001-02,117202.0,7.0
E12000001,In low income (below threshold),"£10,000 but less than £16,000",Not in low income (at or above threshold),population,1347.0,1999-00 - 2001-02,117202.0,1.0
E12000001,In low income (below threshold),"£16,000 but less than £20,000",In low income (below threshold),population,3540.6666666666665,1999-00 - 2001-02,45206.0,8.0
E12000001,In low income (below threshold),"£16,000 but less than £20,000",Not in low income (at or above threshold),population,0.0,1999-00 - 2001-02,45206.0,0.0
E12000001,In low income (below threshold),"£20,000 or more",In low income (below threshold),population,8722.0,1999-00 - 2001-02,172001.0,5.0
E12000001,In low income (below threshold),"£20,000 or more",Not in low income (at or above threshold),population,3106.3333333333335,1999-00 - 2001-02,172001.0,2.0
E12000001,In low income (below threshold),"£3,000 but less than £8,000",In low income (below threshold),population,33678.0,1999-00 - 2001-02,263730.0,13.0
E12000001,In low income (below threshold),"£3,000 but less than £8,000",Not in low income (at or above threshold),population,4856.333333333333,1999-00 - 2001-02,263730.0,2.0
E12000001,In low income (below threshold),"£8,000 but less than £10,000",In low income (below threshold),population,5949.333333333333,1999-00 - 2001-02,58607.333333333336,10.0
E12000001,In low income (below threshold),"£8,000 but less than £10,000",Not in low income (at or above threshold),population,982.3333333333334,1999-00 - 2001-02,58607.333333333336,2.0
E12000002,In low income (below threshold),"Less than £1,500",In low income (below threshold),population,263342.3333333333,1999-00 - 2001-02,1531618.6666666665,17.0
E12000002,In low income (below threshold),"Less than £1,500",Not in low income (at or above threshold),population,89697.0,1999-00 - 2001-02,1531618.6666666665,6.0
E12000002,In low income (below threshold),No savings,In low income (below threshold),population,765841.6666666666,1999-00 - 2001-02,2372941.333333333,32.0
E12000002,In low income (below threshold),No savings,Not in low income (at or above threshold),population,240155.66666666666,1999-00 - 2001-02,2372941.333333333,10.0
E12000002,In low income (below threshold),"£1,500 but less than £3,000",In low income (below threshold),population,47520.666666666664,1999-00 - 2001-02,468199.6666666666,10.0
E12000002,In low income (below threshold),"£1,500 but less than £3,000",Not in low income (at or above threshold),population,19298.666666666668,1999-00 - 2001-02,468199.6666666666,4.0
E12000002,In low income (below threshold),"£10,000 but less than £16,000",In low income (below threshold),population,24001.666666666668,1999-00 - 2001-02,367273.6666666667,7.0
E12000002,In low income (below threshold),"£10,000 but less than £16,000",Not in low income (at or above threshold),population,6758.333333333333,1999-00 - 2001-02,367273.6666666667,2.0
E12000002,In low income (below threshold),"£16,000 but less than £20,000",In low income (below threshold),population,12906.0,1999-00 - 2001-02,149613.66666666666,9.0
E12000002,In low income (below threshold),"£16,000 but less than £20,000",Not in low income (at or above threshold),population,1584.6666666666667,1999-00 - 2001-02,149613.66666666666,1.0
E12000002,In low income (below threshold),"£20,000 or more",In low income (below threshold),population,44706.0,1999-00 - 2001-02,733051.0,6.0
E12000002,In low income (below threshold),"£20,000 or more",Not in low income (at or above threshold),population,3365.3333333333335,1999-00 - 2001-02,733051.0,0.0
E12000002,In low income (below threshold),"£3,000 but less than £8,000",In low income (below threshold),population,92327.33333333333,1999-00 - 2001-02,864571.0,11.0
E12000002,In low income (below threshold),"£3,000 but less than £8,000",Not in low income (at or above threshold),population,25754.333333333332,1999-00 - 2001-02,864571.0,3.0
E12000002,In low income (below threshold),"£8,000 but less than £10,000",In low income (below threshold),population,18797.666666666668,1999-00 - 2001-02,176461.66666666666,11.0
E12000002,In low income (below threshold),"£8,000 but less than £10,000",Not in low income (at or above threshold),population,1799.3333333333333,1999-00 - 2001-02,176461.66666666666,1.0
E12000003,In low income (below threshold),"Less than £1,500",In low income (below threshold),population,204471.33333333334,1999-00 - 2001-02,1245820.0,16.0
E12000003,In low income (below threshold),"Less than £1,500",Not in low income (at or above threshold),population,73183.0,1999-00 - 2001-02,1245820.0,6.0
E12000003,In low income (below threshold),No savings,In low income (below threshold),population,567587.6666666666,1999-00 - 2001-02,1652372.6666666665,34.0
E12000003,In low income (below threshold),No savings,Not in low income (at or above threshold),population,130137.33333333333,1999-00 - 2001-02,1652372.6666666665,8.0
E12000003,In low income (below threshold),"£1,500 but less than £3,000",In low income (below threshold),population,54662.333333333336,1999-00 - 2001-02,359522.0,15.0
E12000003,In low income (below threshold),"£1,500 but less than £3,000",Not in low income (at or above threshold),population,12674.0,1999-00 - 2001-02,359522.0,4.0
E12000003,In low income (below threshold),"£10,000 but less than £16,000",In low income (below threshold),population,20029.333333333332,1999-00 - 2001-02,250117.0,8.0
E12000003,In low income (below threshold),"£10,000 but less than £16,000",Not in low income (at or above threshold),population,1680.6666666666667,1999-00 - 2001-02,250117.0,1.0
E12000003,In low income (below threshold),"£16,000 but less than £20,000",In low income (below threshold),population,14647.333333333334,1999-00 - 2001-02,104941.33333333334,14.0
E12000003,In low income (below threshold),"£16,000 but less than £20,000",Not in low income (at or above threshold),population,3193.0,1999-00 - 2001-02,104941.33333333334,3.0
E12000003,In low income (below threshold),"£20,000 or more",In low income (below threshold),population,33559.333333333336,1999-00 - 2001-02,533841.6666666666,6.0
E12000003,In low income (below threshold),"£20,000 or more",Not in low income (at or above threshold),population,3823.3333333333335,1999-00 - 2001-02,533841.6666666666,1.0
E12000003,In low income (below threshold),"£3,000 but less than £8,000",In low income (below threshold),population,63161.666666666664,1999-00 - 2001-02,597575.3333333333,11.0
E12000003,In low income (below threshold),"£3,000 but less than £8,000",Not in low income (at or above threshold),population,19229.666666666668,1999-00 - 2001-02,597575.3333333333,3.0
E12000003,In low income (below threshold),"£8,000 but less than £10,000",In low income (below threshold),population,12695.333333333334,1999-00 - 2001-02,137612.3333333333,9.0
E12000003,In low income (below threshold),"£8,000 but less than £10,000",Not in low income (at or above threshold),population,777.0,1999-00 - 2001-02,137612.3333333333,1.0
E12000001,Not in low income (at or above threshold),"Less than £1,500",In low income (below threshold),population,14337.0,1999-00 - 2001-02,612394.0,2.0
E12000001,Not in low income (at or above threshold),"Less than £1,500",Not in low income (at or above threshold),population,472799.0,1999-00 - 2001-02,612394.0,77.0
E12000001,Not in low income (at or above threshold),No savings,In low income (below threshold),population,18370.666666666668,1999-00 - 2001-02,1054891.0,2.0
E12000001,Not in low income (at or above threshold),No savings,Not in low income (at or above threshold),population,590394.6666666666,1999-00 - 2001-02,1054891.0,56.0
E12000001,Not in low income (at or above threshold),"£1,500 but less than £3,000",In low income (below threshold),population,5426.666666666667,1999-00 - 2001-02,179735.0,3.0
E12000001,Not in low income (at or above threshold),"£1,500 but less than £3,000",Not in low income (at or above threshold),population,146359.33333333334,1999-00 - 2001-02,179735.0,81.0
E12000001,Not in low income (at or above threshold),"£10,000 but less than £16,000",In low income (below threshold),population,3033.0,1999-00 - 2001-02,117202.0,3.0
E12000001,Not in low income (at or above threshold),"£10,000 but less than £16,000",Not in low income (at or above threshold),population,104245.0,1999-00 - 2001-02,117202.0,89.0
E12000001,Not in low income (at or above threshold),"£16,000 but less than £20,000",In low income (below threshold),population,2002.3333333333333,1999-00 - 2001-02,45206.0,4.0
E12000001,Not in low income (at or above threshold),"£16,000 but less than £20,000",Not in low income (at or above threshold),population,39663.0,1999-00 - 2001-02,45206.0,88.0
E12000001,Not in low income (at or above threshold),"£20,000 or more",In low income (below threshold),population,2120.0,1999-00 - 2001-02,172001.0,1.0
E12000001,Not in low income (at or above threshold),"£20,000 or more",Not in low income (at or above threshold),population,158052.66666666666,1999-00 - 2001-02,172001.0,92.0
E12000001,Not in low income (at or above threshold),"£3,000 but less than £8,000",In low income (below threshold),population,7409.0,1999-00 - 2001-02,263730.0,3.0
E12000001,Not in low income (at or above threshold),"£3,000 but less than £8,000",Not in low income (at or above threshold),population,217786.66666666666,1999-00 - 2001-02,263730.0,83.0
