geography_code,ahc_income_status,Ethnic Group of the Head of the Household,bhc_income_status,variable_name,value,date,population,percent
E12000002,In low income (below threshold),Mixed/ Multiple Ethnic Groups,Not in low income (at or above threshold),population,5731.0,2003-04 - 2005-06,44620.33333333333,13.0
E12000002,In low income (below threshold),Not declared (from 2020/21 onwards),In low income (below threshold),population,0.0,2003-04 - 2005-06,0.0,
E12000002,In low income (below threshold),Not declared (from 2020/21 onwards),Not in low income (at or above threshold),population,0.0,2003-04 - 2005-06,0.0,
E12000002,In low income (below threshold),Other Ethnic Group,In low income (below threshold),population,10857.0,2003-04 - 2005-06,44117.0,25.0
E12000002,In low income (below threshold),Other Ethnic Group,Not in low income (at or above threshold),population,5839.333333333333,2003-04 - 2005-06,44117.0,13.0
E12000002,In low income (below threshold),White,In low income (below threshold),population,1000254.0,2003-04 - 2005-06,6378546.333333333,16.0
E12000002,In low income (below threshold),White,Not in low income (at or above threshold),population,321939.6666666667,2003-04 - 2005-06,6378546.333333333,5.0
E12000003,In low income (below threshold),Asian/ Asian British,In low income (below threshold),population,117222.0,2003-04 - 2005-06,272656.6666666666,43.0
E12000003,In low income (below threshold),Asian/ Asian British,Not in low income (at or above threshold),population,9837.666666666666,2003-04 - 2005-06,272656.6666666666,4.0
E12000003,In low income (below threshold),Black/ African/ Caribbean/ Black British,In low income (below threshold),population,13929.666666666666,2003-04 - 2005-06,50779.33333333333,27.0
E12000003,In low income (below threshold),Black/ African/ Caribbean/ Black British,Not in low income (at or above threshold),population,6317.0,2003-04 - 2005-06,50779.33333333333,12.0
E12000003,In low income (below threshold),Mixed/ Multiple Ethnic Groups,In low income (below threshold),population,3998.0,2003-04 - 2005-06,21918.0,18.0
E12000003,In low income (below threshold),Mixed/ Multiple Ethnic Groups,Not in low income (at or above threshold),population,3697.0,2003-04 - 2005-06,21918.0,17.0
E12000003,In low income (below threshold),Not declared (from 2020/21 onwards),In low income (below threshold),population,0.0,2003-04 - 2005-06,0.0,
E12000003,In low income (below threshold),Not declared (from 2020/21 onwards),Not in low income (at or above threshold),population,0.0,2003-04 - 2005-06,0.0,
E12000003,In low income (below threshold),Other Ethnic Group,In low income (below threshold),population,15823.666666666666,2003-04 - 2005-06,35440.33333333333,45.0
E12000003,In low income (below threshold),Other Ethnic Group,Not in low income (at or above threshold),population,2742.6666666666665,2003-04 - 2005-06,35440.33333333333,8.0
E12000003,In low income (below threshold),White,In low income (below threshold),population,681367.6666666666,2003-04 - 2005-06,4593696.0,15.0
E12000003,In low income (below threshold),White,Not in low income (at or above threshold),population,214757.66666666666,2003-04 - 2005-06,4593696.0,5.0
E12000001,Not in low income (at or above threshold),Asian/ Asian British,In low income (below threshold),population,0.0,2003-04 - 2005-06,38155.66666666667,0.0
E12000001,Not in low income (at or above threshold),Asian/ Asian British,Not in low income (at or above threshold),population,21265.0,2003-04 - 2005-06,38155.66666666667,56.0
E12000001,Not in low income (at or above threshold),Black/ African/ Caribbean/ Black British,In low income (below threshold),population,0.0,2003-04 - 2005-06,5102.333333333334,0.0
E12000001,Not in low income (at or above threshold),Black/ African/ Caribbean/ Black British,Not in low income (at or above threshold),population,2252.0,2003-04 - 2005-06,5102.333333333334,44.0
E12000001,Not in low income (at or above threshold),Mixed/ Multiple Ethnic Groups,In low income (below threshold),population,266.0,2003-04 - 2005-06,7984.666666666667,3.0
E12000001,Not in low income (at or above threshold),Mixed/ Multiple Ethnic Groups,Not in low income (at or above threshold),population,6593.666666666667,2003-04 - 2005-06,7984.666666666667,83.0
E12000001,Not in low income (at or above threshold),Not declared (from 2020/21 onwards),In low income (below threshold),population,0.0,2003-04 - 2005-06,0.0,
E12000001,Not in low income (at or above threshold),Not declared (from 2020/21 onwards),Not in low income (at or above threshold),population,0.0,2003-04 - 2005-06,0.0,
E12000001,Not in low income (at or above threshold),Other Ethnic Group,In low income (below threshold),population,685.3333333333334,2003-04 - 2005-06,6296.666666666666,11.0
E12000001,Not in low income (at or above threshold),Other Ethnic Group,Not in low income (at or above threshold),population,1883.6666666666667,2003-04 - 2005-06,6296.666666666666,30.0
E12000001,Not in low income (at or above threshold),White,In low income (below threshold),population,51504.666666666664,2003-04 - 2005-06,2438965.6666666665,2.0
E12000001,Not in low income (at or above threshold),White,Not in low income (at or above threshold),population,1848247.0,2003-04 - 2005-06,2438965.6666666665,76.0
E12000002,Not in low income (at or above threshold),Asian/ Asian British,In low income (below threshold),population,5430.666666666667,2003-04 - 2005-06,202783.3333333333,3.0
E12000002,Not in low income (at or above threshold),Asian/ Asian British,Not in low income (at or above threshold),population,99499.33333333333,2003-04 - 2005-06,202783.3333333333,49.0
E12000002,Not in low income (at or above threshold),Black/ African/ Caribbean/ Black British,In low income (below threshold),population,0.0,2003-04 - 2005-06,48862.0,0.0
E12000002,Not in low income (at or above threshold),Black/ African/ Caribbean/ Black British,Not in low income (at or above threshold),population,21071.333333333332,2003-04 - 2005-06,48862.0,43.0
E12000002,Not in low income (at or above threshold),Mixed/ Multiple Ethnic Groups,In low income (below threshold),population,0.0,2003-04 - 2005-06,44620.33333333333,0.0
E12000002,Not in low income (at or above threshold),Mixed/ Multiple Ethnic Groups,Not in low income (at or above threshold),population,27885.333333333332,2003-04 - 2005-06,44620.33333333333,62.0
E12000002,Not in low income (at or above threshold),Not declared (from 2020/21 onwards),In low income (below threshold),population,0.0,2003-04 - 2005-06,0.0,
E12000002,Not in low income (at or above threshold),Not declared (from 2020/21 onwards),Not in low income (at or above threshold),population,0.0,2003-04 - 2005-06,0.0,
E12000002,Not in low income (at or above threshold),Other Ethnic Group,In low income (below threshold),population,0.0,2003-04 - 2005-06,44117.0,0.0
E12000002,Not in low income (at or above threshold),Other Ethnic Group,Not in low income (at or above threshold),population,27420.666666666668,2003-04 - 2005-06,44117.0,62.0
E12000002,Not in low income (at or above threshold),White,In low income (below threshold),population,139951.33333333334,2003-04 - 2005-06,6378546.333333333,2.0
E12000002,Not in low income (at or above threshold),White,Not in low income (at or above threshold),population,4916401.333333333,2003-04 - 2005-06,6378546.333333333,77.0
E12000003,Not in low income (at or above threshold),Asian/ Asian British,In low income (below threshold),population,18316.0,2003-04 - 2005-06,272656.6666666666,7.0
E12000003,Not in low income (at or above threshold),Asian/ Asian British,Not in low income (at or above threshold),population,127281.0,2003-04 - 2005-06,272656.6666666666,47.0
E12000003,Not in low income (at or above threshold),Black/ African/ Caribbean/ Black British,In low income (below threshold),population,758.6666666666666,2003-04 - 2005-06,50779.33333333333,1.0
E12000003,Not in low income (at or above threshold),Black/ African/ Caribbean/ Black British,Not in low income (at or above threshold),population,29774.0,2003-04 - 2005-06,50779.33333333333,59.0
E12000003,Not in low income (at or above threshold),Mixed/ Multiple Ethnic Groups,In low income (below threshold),population,1729.0,2003-04 - 2005-06,21918.0,8.0
E12000003,Not in low income (at or above threshold),Mixed/ Multiple Ethnic Groups,Not in low income (at or above threshold),population,12494.0,2003-04 - 2005-06,21918.0,57.0
E12000003,Not in low income (at or above threshold),Not declared (from 2020/21 onwards),In low income (below threshold),population,0.0,2003-04 - 2005-06,0.0,
E12000003,Not in low income (at or above threshold),Not declared (from 2020/21 onwards),Not in low income (at or above threshold),population,0.0,2003-04 - 2005-06,0.0,
E12000003,Not in low income (at or above threshold),Other Ethnic Group,In low income (below threshold),population,839.0,2003-04 - 2005-06,35440.33333333333,2.0
E12000003,Not in low income (at or above threshold),Other Ethnic Group,Not in low income (at or above threshold),population,16035.0,2003-04 - 2005-06,35440.33333333333,45.0
E12000003,Not in low income (at or above threshold),White,In low income (below threshold),population,85558.0,2003-04 - 2005-06,4593696.0,2.0
E12000003,Not in low income (at or above threshold),White,Not in low income (at or above threshold),population,3612012.6666666665,2003-04 - 2005-06,4593696.0,79.0
E12000001,In low income (below threshold),Asian/ Asian British,In low income (below threshold),population,15169.666666666666,2004-05 - 2006-07,40176.666666666664,38.0
E12000001,In low income (below threshold),Asian/ Asian British,Not in low income (at or above threshold),population,0.0,2004-05 - 2006-07,40176.666666666664,0.0
E12000001,In low income (below threshold),Black/ African/ Caribbean/ Black British,In low income (below threshold),population,2130.3333333333335,2004-05 - 2006-07,6350.333333333334,34.0
E12000001,In low income (below threshold),Black/ African/ Caribbean/ Black British,Not in low income (at or above threshold),population,0.0,2004-05 - 2006-07,6350.333333333334,0.0
E12000001,In low income (below threshold),Mixed/ Multiple Ethnic Groups,In low income (below threshold),population,1125.0,2004-05 - 2006-07,10335.333333333334,11.0
E12000001,In low income (below threshold),Mixed/ Multiple Ethnic Groups,Not in low income (at or above threshold),population,0.0,2004-05 - 2006-07,10335.333333333334,0.0
E12000001,In low income (below threshold),Not declared (from 2020/21 onwards),In low income (below threshold),population,0.0,2004-05 - 2006-07,0.0,
E12000001,In low income (below threshold),Not declared (from 2020/21 onwards),Not in low income (at or above threshold),population,0.0,2004-05 - 2006-07,0.0,
E12000001,In low income (below threshold),Other Ethnic Group,In low income (below threshold),population,4841.333333333333,2004-05 - 2006-07,9995.666666666666,48.0
E12000001,In low income (below threshold),Other Ethnic Group,Not in low income (at or above threshold),population,0.0,2004-05 - 2006-07,9995.666666666666,0.0
E12000001,In low income (below threshold),White,In low income (below threshold),population,445928.3333333333,2004-05 - 2006-07,2433593.0,18.0
E12000001,In low income (below threshold),White,Not in low income (at or above threshold),population,113904.33333333333,2004-05 - 2006-07,2433593.0,5.0
E12000002,In low income (below threshold),Asian/ Asian British,In low income (below threshold),population,106639.0,2004-05 - 2006-07,282310.3333333333,38.0
E12000002,In low income (below threshold),Asian/ Asian British,Not in low income (at or above threshold),population,11199.0,2004-05 - 2006-07,282310.3333333333,4.0
E12000002,In low income (below threshold),Black/ African/ Caribbean/ Black British,In low income (below threshold),population,28020.333333333332,2004-05 - 2006-07,72397.33333333333,39.0
