geography_code,ahc_income_status,Age of the Youngest Child in the Family of the Individual,bhc_income_status,variable_name,value,date,population,percent
E12000003,Not in low income (at or above threshold),0 to 4,Not in low income (at or above threshold),population,605235.0,2002-03 - 2004-05,877661.6666666666,69.0
E12000003,Not in low income (at or above threshold),11 to 15,In low income (below threshold),population,3125.6666666666665,2002-03 - 2004-05,460343.3333333334,1.0
E12000003,Not in low income (at or above threshold),11 to 15,Not in low income (at or above threshold),population,342788.6666666667,2002-03 - 2004-05,460343.3333333334,74.0
E12000003,Not in low income (at or above threshold),16 to 19,In low income (below threshold),population,0.0,2002-03 - 2004-05,134010.66666666666,0.0
E12000003,Not in low income (at or above threshold),16 to 19,Not in low income (at or above threshold),population,112179.33333333333,2002-03 - 2004-05,134010.66666666666,84.0
E12000003,Not in low income (at or above threshold),5 to 10,In low income (below threshold),population,4092.6666666666665,2002-03 - 2004-05,703525.6666666667,1.0
E12000003,Not in low income (at or above threshold),5 to 10,Not in low income (at or above threshold),population,510352.6666666667,2002-03 - 2004-05,703525.6666666667,73.0
E12000003,Not in low income (at or above threshold),No children in the family,In low income (below threshold),population,75786.66666666667,2002-03 - 2004-05,2763660.333333333,3.0
E12000003,Not in low income (at or above threshold),No children in the family,Not in low income (at or above threshold),population,2198903.6666666665,2002-03 - 2004-05,2763660.333333333,80.0
E12000001,In low income (below threshold),0 to 4,In low income (below threshold),population,112484.0,2003-04 - 2005-06,401716.6666666667,28.0
E12000001,In low income (below threshold),0 to 4,Not in low income (at or above threshold),population,15467.333333333334,2003-04 - 2005-06,401716.6666666667,4.0
E12000001,In low income (below threshold),11 to 15,In low income (below threshold),population,54832.666666666664,2003-04 - 2005-06,250047.0,22.0
E12000001,In low income (below threshold),11 to 15,Not in low income (at or above threshold),population,10572.333333333334,2003-04 - 2005-06,250047.0,4.0
E12000001,In low income (below threshold),16 to 19,In low income (below threshold),population,10081.666666666666,2003-04 - 2005-06,64171.666666666664,16.0
E12000001,In low income (below threshold),16 to 19,Not in low income (at or above threshold),population,3339.0,2003-04 - 2005-06,64171.666666666664,5.0
E12000001,In low income (below threshold),5 to 10,In low income (below threshold),population,86866.33333333333,2003-04 - 2005-06,349701.3333333333,25.0
E12000001,In low income (below threshold),5 to 10,Not in low income (at or above threshold),population,17815.0,2003-04 - 2005-06,349701.3333333333,5.0
E12000001,In low income (below threshold),No children in the family,In low income (below threshold),population,195381.66666666666,2003-04 - 2005-06,1430868.3333333333,14.0
E12000001,In low income (below threshold),No children in the family,Not in low income (at or above threshold),population,56967.666666666664,2003-04 - 2005-06,1430868.3333333333,4.0
E12000002,In low income (below threshold),0 to 4,In low income (below threshold),population,280951.0,2003-04 - 2005-06,1150702.0,24.0
E12000002,In low income (below threshold),0 to 4,Not in low income (at or above threshold),population,84053.33333333333,2003-04 - 2005-06,1150702.0,7.0
E12000002,In low income (below threshold),11 to 15,In low income (below threshold),population,134823.0,2003-04 - 2005-06,643125.0,21.0
E12000002,In low income (below threshold),11 to 15,Not in low income (at or above threshold),population,39206.666666666664,2003-04 - 2005-06,643125.0,6.0
E12000002,In low income (below threshold),16 to 19,In low income (below threshold),population,28843.0,2003-04 - 2005-06,180936.0,16.0
E12000002,In low income (below threshold),16 to 19,Not in low income (at or above threshold),population,9068.0,2003-04 - 2005-06,180936.0,5.0
E12000002,In low income (below threshold),5 to 10,In low income (below threshold),population,193252.0,2003-04 - 2005-06,969259.0,20.0
E12000002,In low income (below threshold),5 to 10,Not in low income (at or above threshold),population,57413.0,2003-04 - 2005-06,969259.0,6.0
E12000002,In low income (below threshold),No children in the family,In low income (below threshold),population,498390.6666666667,2003-04 - 2005-06,3774907.0,13.0
E12000002,In low income (below threshold),No children in the family,Not in low income (at or above threshold),population,155268.33333333334,2003-04 - 2005-06,3774907.0,4.0
E12000003,In low income (below threshold),0 to 4,In low income (below threshold),population,201421.0,2003-04 - 2005-06,878022.0,23.0
E12000003,In low income (below threshold),0 to 4,Not in low income (at or above threshold),population,56972.666666666664,2003-04 - 2005-06,878022.0,6.0
E12000003,In low income (below threshold),11 to 15,In low income (below threshold),population,101088.33333333333,2003-04 - 2005-06,468410.3333333334,22.0
E12000003,In low income (below threshold),11 to 15,Not in low income (at or above threshold),population,19708.0,2003-04 - 2005-06,468410.3333333334,4.0
E12000003,In low income (below threshold),16 to 19,In low income (below threshold),population,15880.666666666666,2003-04 - 2005-06,122972.33333333334,13.0
E12000003,In low income (below threshold),16 to 19,Not in low income (at or above threshold),population,7449.0,2003-04 - 2005-06,122972.33333333334,6.0
E12000003,In low income (below threshold),5 to 10,In low income (below threshold),population,148351.66666666666,2003-04 - 2005-06,707864.3333333333,21.0
E12000003,In low income (below threshold),5 to 10,Not in low income (at or above threshold),population,39194.0,2003-04 - 2005-06,707864.3333333333,6.0
E12000003,In low income (below threshold),No children in the family,In low income (below threshold),population,365599.3333333333,2003-04 - 2005-06,2797221.3333333335,13.0
E12000003,In low income (below threshold),No children in the family,Not in low income (at or above threshold),population,114028.33333333333,2003-04 - 2005-06,2797221.3333333335,4.0
E12000001,Not in low income (at or above threshold),0 to 4,In low income (below threshold),population,4572.666666666667,2003-04 - 2005-06,401716.6666666667,1.0
E12000001,Not in low income (at or above threshold),0 to 4,Not in low income (at or above threshold),population,269192.6666666667,2003-04 - 2005-06,401716.6666666667,67.0
E12000001,Not in low income (at or above threshold),11 to 15,In low income (below threshold),population,505.3333333333333,2003-04 - 2005-06,250047.0,0.0
E12000001,Not in low income (at or above threshold),11 to 15,Not in low income (at or above threshold),population,184136.66666666666,2003-04 - 2005-06,250047.0,74.0
E12000001,Not in low income (at or above threshold),16 to 19,In low income (below threshold),population,0.0,2003-04 - 2005-06,64171.666666666664,0.0
E12000001,Not in low income (at or above threshold),16 to 19,Not in low income (at or above threshold),population,50751.0,2003-04 - 2005-06,64171.666666666664,79.0
E12000001,Not in low income (at or above threshold),5 to 10,In low income (below threshold),population,4244.333333333333,2003-04 - 2005-06,349701.3333333333,1.0
E12000001,Not in low income (at or above threshold),5 to 10,Not in low income (at or above threshold),population,240775.66666666666,2003-04 - 2005-06,349701.3333333333,69.0
E12000001,Not in low income (at or above threshold),No children in the family,In low income (below threshold),population,43133.666666666664,2003-04 - 2005-06,1430868.3333333333,3.0
E12000001,Not in low income (at or above threshold),No children in the family,Not in low income (at or above threshold),population,1135385.3333333333,2003-04 - 2005-06,1430868.3333333333,79.0
E12000002,Not in low income (at or above threshold),0 to 4,In low income (below threshold),population,5182.0,2003-04 - 2005-06,1150702.0,0.0
E12000002,Not in low income (at or above threshold),0 to 4,Not in low income (at or above threshold),population,780515.6666666666,2003-04 - 2005-06,1150702.0,68.0
E12000002,Not in low income (at or above threshold),11 to 15,In low income (below threshold),population,1542.6666666666667,2003-04 - 2005-06,643125.0,0.0
E12000002,Not in low income (at or above threshold),11 to 15,Not in low income (at or above threshold),population,467552.6666666667,2003-04 - 2005-06,643125.0,73.0
E12000002,Not in low income (at or above threshold),16 to 19,In low income (below threshold),population,560.6666666666666,2003-04 - 2005-06,180936.0,0.0
E12000002,Not in low income (at or above threshold),16 to 19,Not in low income (at or above threshold),population,142464.33333333334,2003-04 - 2005-06,180936.0,79.0
E12000002,Not in low income (at or above threshold),5 to 10,In low income (below threshold),population,7797.666666666667,2003-04 - 2005-06,969259.0,1.0
E12000002,Not in low income (at or above threshold),5 to 10,Not in low income (at or above threshold),population,710796.3333333334,2003-04 - 2005-06,969259.0,73.0
E12000002,Not in low income (at or above threshold),No children in the family,In low income (below threshold),population,130299.0,2003-04 - 2005-06,3774907.0,3.0
E12000002,Not in low income (at or above threshold),No children in the family,Not in low income (at or above threshold),population,2990949.0,2003-04 - 2005-06,3774907.0,79.0
E12000003,Not in low income (at or above threshold),0 to 4,In low income (below threshold),population,12947.333333333334,2003-04 - 2005-06,878022.0,1.0
E12000003,Not in low income (at or above threshold),0 to 4,Not in low income (at or above threshold),population,606681.0,2003-04 - 2005-06,878022.0,69.0
E12000003,Not in low income (at or above threshold),11 to 15,In low income (below threshold),population,2116.3333333333335,2003-04 - 2005-06,468410.3333333334,0.0
E12000003,Not in low income (at or above threshold),11 to 15,Not in low income (at or above threshold),population,345497.6666666667,2003-04 - 2005-06,468410.3333333334,74.0
E12000003,Not in low income (at or above threshold),16 to 19,In low income (below threshold),population,0.0,2003-04 - 2005-06,122972.33333333334,0.0
E12000003,Not in low income (at or above threshold),16 to 19,Not in low income (at or above threshold),population,99642.66666666667,2003-04 - 2005-06,122972.33333333334,81.0
E12000003,Not in low income (at or above threshold),5 to 10,In low income (below threshold),population,9011.666666666666,2003-04 - 2005-06,707864.3333333333,1.0
E12000003,Not in low income (at or above threshold),5 to 10,Not in low income (at or above threshold),population,511307.0,2003-04 - 2005-06,707864.3333333333,72.0
E12000003,Not in low income (at or above threshold),No children in the family,In low income (below threshold),population,83125.33333333333,2003-04 - 2005-06,2797221.3333333335,3.0
E12000003,Not in low income (at or above threshold),No children in the family,Not in low income (at or above threshold),population,2234468.3333333335,2003-04 - 2005-06,2797221.3333333335,80.0
